id,ime_beli,ime_crni,rating_beli,rating_crni,rezultat,rating_spr,poteze,st_potez,leto,underdog,pravi_underdog 
16224685,Luke McShane,Vladimir Hamitevici,2661,2473,0,-7.469129214289431,1. e4 d6 2. d4 Nf6 3. Nc3 g6,59,2022,1,1
16169047,Luke McShane,Vincent Keymer,2647,2664,0.5,0.24445461120661371,1. e4 c5 2. Nf3 d6 3. Bb5+ Nd7,27,2022,1,0
16216623,Hrant Melkumyan,Luke McShane,2634,2649,1,5.215733330511454,1. d4 Nf6 2. c4 e6 3. Nf3 b6,57,2022,1,0
16223909,Luca Moroni Jr,Luke McShane,2574,2661,0,-3.773498042127379,1. d4 Nf6 2. c4 e6 3. Nc3 Bb4,49,2022,0,0
16212769,Titas Stremavicius,Luke McShane,2532,2649,0.5,1.6228779743088884,1. c4 e5 2. Nc3 Nf6 3. Nf3 Nc6,54,2022,1,1
16217803,Valentin Dragnev,Luke McShane,2557,2649,0.5,1.2938854721750226,1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6,36,2022,1,0
16221567,Stefan Docx,Luke McShane,2434,2661,0.5,2.869632793894692,1. d4 Nf6 2. c4 e6 3. Nc3 Bb4,47,2022,1,1
15791493,Luke J McShane,Nicholas Pert,2674,2548,1,3.2622381211167784,1. e4 c5 2. g3 Nc6 3. Bg2 g6,68,2021,0,0
15791797,Luke J McShane,Ameet K Ghasi,2674,2485,1,2.5200045880394564,1. e4 c6 2. d4 d5 3. exd5 cxd5,100,2021,0,0
16114080,Luke McShane,Cristhian Cruz,2698,2516,1,2.596715804851696,1. e4 c5 2. Nf3 e6 3. g3 Nc6,38,2021,0,0
16115850,Luke McShane,Martin Martinez Romero,2698,2420,1,1.6794015946966678,1. e4 c5 2. Nf3 e6 3. g3 Nc6,51,2021,0,0
16120532,Luke McShane,Viktor Erdos,2698,2601,1,3.6392310031211816,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6,35,2021,0,0
16122280,Luke McShane,Mircea-Emilian Parligras,2698,2550,1,2.99022601389892,1. Nf3 d5 2. g3 Bg4 3. Bg2 e6,43,2021,0,0
16137702,Luke McShane,Anton Demchenko,2676,2651,0,-5.359159269451022,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6,80,2021,1,0
16162045,Luke McShane,Maxime Lagarde,2698,2688,0,-5.143871841659987,1. e4 c5 2. Nf3 e6 3. g3 d5,21,2021,1,0
15791511,Luke J McShane,Daniel W Gormally,2674,2479,0.5,-2.5445404194218657,1. e4 c5 2. Nf3 d6 3. Bb5+ Nd7,65,2021,1,1
15791845,Luke J McShane,Mark L Hebden,2674,2453,0.5,-2.811154027299616,1. e4 e5 2. Bc4 Nc6 3. Nc3 Nf6,53,2021,1,1
16118696,Luke McShane,Kacper Piorun,2698,2547,0.5,-2.04584592662721,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6,60,2021,1,1
16126326,Luke McShane,Constantin Lupulescu,2698,2628,0.5,-0.9939679670925683,1. e4 e6 2. d4 d5 3. exd5 exd5,22,2021,1,0
16140996,Luke McShane,Shakhriyar Mamedyarov,2676,2765,0.5,1.253513933075368,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6,54,2021,1,0
16154857,Luke McShane,Tornike Sanikidse,2667,2458,0.5,-2.690759234333929,1. e4 e5 2. Nf3 Nc6 3. d4 exd4,87,2021,1,1
16157941,Luke McShane,Daniil Dubov,2667,2714,0.5,0.6722884434295218,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6,71,2021,1,0
16158163,Luke McShane,Mads Andersen,2667,2575,0.5,-1.2938854721750226,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6,43,2021,1,0
16160199,Luke McShane,Juraj Druska,2667,2508,0.5,-2.140789025853503,1. e4 c5 2. Nf3 e6 3. d4 cxd4,67,2021,1,1
16163615,Luke McShane,Boris Gelfand,2698,2648,0.5,-0.714631174083814,1. e4 c5 2. Nf3 Nc6 3. Bb5 e6,56,2021,1,0
16137568,Rasmus Svane,Luke McShane,2625,2676,1,5.728722513945044,1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6,36,2021,1,0
16155321,Johan-Sebastian Christiansen,Luke McShane,2582,2667,1,6.199413590445233,1. e4 e5 2. Nf3 Nc6 3. d4 exd4,35,2021,1,0
16163283,Nikita Vitiugov,Luke McShane,2580,2698,1,6.635740980412955,1. d4 Nf6 2. c4 e6 3. Nf3 b6,40,2021,1,1
15791767,Glenn C Flear,Luke J McShane,2431,2674,0,-1.9800335588556686,1. d4 Nf6 2. c4 e6 3. Nc3 Bb4,39,2021,0,0
16120812,Richard G Pert,Luke McShane,2444,2698,0,-1.8814000166621347,1. d4 Nf6 2. Nf3 g6 3. g3 Bg7,73,2021,0,0
16126740,Dietmar Kolbus,Luke McShane,2295,2698,0,-0.8949191595077233,1. e4 c5 2. Nf3 Nc6 3. Bb5 e6,89,2021,0,0
16141308,Thomas Koch,Luke McShane,2450,2676,0,-2.140033977178425,1. d4 Nf6 2. c4 e6 3. Nf3 b6,67,2021,0,0
16160315,Llambi Pasko,Luke McShane,2417,2667,0,-1.9168232745054143,1. d4 Nf6 2. c4 g6 3. Nc3 Bg7,39,2021,0,0
15791823,Keith C Arkell,Luke J McShane,2381,2674,0.5,3.437822479242926,1. Nf3 Nf6 2. c4 g6 3. Nc3 Bg7,34,2021,1,1
16113350,Ray Robson,Luke McShane,2605,2698,0.5,1.3073028861620228,1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6,49,2021,1,0
16115958,Serkan Soysal,Luke McShane,2396,2698,0.5,3.504903015468026,1. Nf3 d5 2. g3 Nd7 3. c4 dxc4,62,2021,1,1
16118322,Miklos Galyas,Luke McShane,2377,2698,0.5,3.6387147634185784,1. c4 c5 2. g3 g6 3. Bg2 Bg7,50,2021,1,1
16121350,David Gavrilescu,Luke McShane,2406,2698,0.5,3.4302196441403616,1. e4 e5 2. Nf3 Nc6 3. d4 exd4,20,2021,1,1
16121666,Balazs Csonka,Luke McShane,2405,2698,0.5,3.437822479242926,1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6,42,2021,1,1
16138034,Evgeny Postny,Luke McShane,2552,2676,0.5,1.7124058081583176,1. d4 Nf6 2. c4 e6 3. Nf3 b6,60,2021,1,1
16158623,Constantin Lupulescu,Luke McShane,2624,2667,0.5,0.6156793897364604,1. c4 Nf6 2. Nc3 e5 3. Nf3 Nc6,62,2021,1,0
16158957,Sebastian Bogner,Luke McShane,2574,2667,0.5,1.3073028861620228,1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6,43,2021,1,0
16163119,Jon S Speelman,Luke McShane,2523,2698,0.5,2.3250728975566757,1. Nf3 Nf6 2. d4 g6 3. Bg5 Bg7,16,2021,1,1
16165993,Maxime Lagarde,Luke McShane,2688,2698,0.5,0.14387184165998657,1. Nf3 Nf6 2. c4 b6 3. g3 Bb7,57,2021,1,0
15737101,Luke J McShane,Martin Bitelmajer,2677,2475,1,2.38157890082064,1. c4 c5 2. Nc3 g6 3. g3 Bg7,39,2020,0,0
15737149,Luke J McShane,Alan Pichot,2677,2606,0,-6.00778245890011,1. c4 c5 2. Nc3 Nf6 3. e3 g6,33,2020,1,0
14783959,Luke J McShane,Ravi Haria,2677,2450,0.5,-2.869632793894692,1. e4 e5 2. Nf3 Nc6 3. Bb5 g6,41,2020,1,1
15737143,Diego Flores,Luke J McShane,2599,2677,1,6.10402422094689,1. Nf3 c5 2. c4 e6 3. g3 b6,45,2020,1,0
15737621,Federico Perez Ponsa,Luke J McShane,2559,2677,1,6.635740980412955,1. Nf3 c5 2. c4 b6 3. Nc3 Bb7,30,2020,1,1
14664979,Aleksandar Colovic,Luke J McShane,2443,2677,0.5,2.936407431881689,1. d4 Nf6 2. Nf3 e6 3. c4 Bb4+,45,2020,1,1
14463059,Luke J McShane,Brandon G I Clarke,2677,2437,1,2.0076000891310173,1. e4 c5 2. Nf3 d6 3. Bb5+ Nd7,43,2019,0,0
14464363,Luke J McShane,Michael Adams,2677,2701,1,5.344839447268315,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6,36,2019,1,0
14464483,Luke J McShane,Michael Adams,2677,2701,1,5.344839447268315,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6,45,2019,1,0
15529389,Luke J McShane,Blair N Connell,2663,2239,1,0.8011834302901921,1. e4 e5 2. Nf3 Nc6 3. Bc4 g6,59,2019,0,0
15529419,Luke J McShane,Matthew J Turner,2663,2519,1,3.0387122957040025,1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5,72,2019,0,0
15535199,Luke J McShane,Rauf Mamedov,2661,2701,1,5.573116337622928,1. e4 c5 2. Nf3 Nc6 3. d4 cxd4,51,2019,1,0
15535381,Luke J McShane,Pouya Idani,2661,2604,1,4.18698521631085,1. c4 e6 2. g3 d5 3. Bg2 Nf6,58,2019,0,0
15597285,Luke J McShane,Pavel Eljanov,2688,2655,1,4.526514819541353,1. c4 Nf6 2. g3 e6 3. Bg2 d5,67,2019,0,0
15606119,Luke J McShane,Leinier Dominguez Perez,2688,2760,1,6.02158093174717,1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6,44,2019,1,0
15617271,Luke J McShane,Nils Grandelius,2688,2691,1,5.043172397550597,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6,40,2019,1,0
15676499,Luke J McShane,Daniil Yuffa,2682,2577,1,3.533311576743854,1. e4 c6 2. Nf3 d5 3. Nc3 Bg4,68,2019,0,0
15676993,Luke J McShane,Neuris Delgado Ramirez,2682,2615,1,4.047569603484281,1. Nf3 Nf6 2. c4 e6 3. g3 a6,57,2019,0,0
15688701,Luke J McShane,Lu Shanglei,2682,2602,1,3.868631798468569,1. e4 c5 2. Nc3 Nc6 3. g3 g6,39,2019,0,0
15688945,Luke J McShane,Baskaran Adhiban,2682,2639,1,4.384320610263539,1. e4 c5 2. Nf3 d6 3. Bb5+ Bd7,37,2019,0,0
15702165,Luke J McShane,Tiger Hillarp Persson,2682,2550,1,3.1867816483360634,1. Nf3 c5 2. e4 d6 3. Bb5+ Nd7,58,2019,0,0
14465883,Luke J McShane,Gawain C B Jones,2677,2683,0,-4.913661641789174,1. d4 Nf6 2. c4 c6 3. Nc3 d5,47,2019,0,0
15609269,Luke J McShane,Peter Svidler,2688,2737,0,-4.299471764160118,1. e4 e5 2. Nf3 Nc6 3. d4 exd4,45,2019,0,0
15617267,Luke J McShane,Nils Grandelius,2688,2691,0,-4.956827602449402,1. e4 c5 2. Nf3 Nc6 3. d4 cxd4,27,2019,0,0
15676503,Luke J McShane,Daniil Yuffa,2682,2577,0,-6.466688423256146,1. e4 c6 2. Nf3 d5 3. Nc3 Bg4,48,2019,1,1
15677261,Luke J McShane,Daniil Yuffa,2682,2577,0,-6.466688423256146,1. e4 c6 2. d4 d5 3. e5 Bf5,90,2019,1,1
16173977,Ferenc Berkes,Claudionor Alcides Lima Pirola,2638,2041,1,0.31170749317261937,1. d4 d5 2. c4 e6 3. Nc3 c6,32,2022,0,0
16179287,Ferenc Berkes,Jan Rubes,2638,2324,1,1.4093699762332623,1. d4 d5 2. c4 e6 3. Nf3 Nf6,45,2022,0,0
16181097,Ferenc Berkes,Pranav Anand,2638,1767,1,0.06601211174319555,1. d4 d5 2. c4 e6 3. Nf3 Nf6,32,2022,0,0
16198781,Ferenc Berkes,Rozsa Evelin Majoros,2638,1904,1,0.144110565648774,1. d4 Nf6 2. c4 e6 3. Nc3 Bb4,28,2022,0,0
16199173,Ferenc Berkes,Barnabas Emodi,2638,2280,1,1.1296427311587842,1. d4 Nf6 2. c4 g6 3. Nc3 Bg7,41,2022,0,0
16200803,Ferenc Berkes,Zoltan Varga,2638,2486,1,2.942186402879975,1. Nf3 d5 2. g3 c5 3. Bg2 Nc6,19,2022,0,0
16201037,Ferenc Berkes,Csaba Csiszar,2638,2348,1,1.585076330767582,1. d4 Nf6 2. c4 e6 3. Nc3 Bb4,35,2022,0,0
16209931,Ferenc Berkes,Isuru Alahakoon,2649,2000,1,0.23295036473579334,1. d4 d5 2. c4 e6 3. Nc3 Nf6,46,2022,0,0
16219203,Ferenc Berkes,Valentin Dragnev,2649,2556,1,3.692697113837978,1. d4 Nf6 2. Nf3 d5 3. c4 e6,54,2022,0,0
16174685,Ferenc Berkes,Nikolas Wachinger,2638,2210,0.5,-4.215623250569783,1. c4 e6 2. Nc3 c5 3. e4 Nc6,31,2022,1,1
16179713,Ferenc Berkes,Tomas Kraus,2638,2370,0.5,-3.2386152850557237,1. d4 d5 2. c4 e6 3. Nf3 Nf6,46,2022,1,1
16201805,Ferenc Berkes,Adam Kozak,2638,2508,0.5,-1.7881691979475667,1. d4 d5 2. c4 e6 3. Nf3 Nf6,10,2022,1,1
16202113,Ferenc Berkes,Adam Horvath,2638,2492,0.5,-1.9855862641802302,1. Nf3 c5 2. c3 Nf6 3. d4 e6,10,2022,1,1
16212227,Ferenc Berkes,Carlos Daniel Albornoz Cabrera,2649,2566,0.5,-1.172250309049463,1. d4 Nf6 2. c4 e6 3. Nc3 Bb4,33,2022,1,0
16224697,Ferenc Berkes,Amin Tabatabaei,2649,2664,0.5,0.2157333305114545,1. d4 Nf6 2. c4 e6 3. Nc3 Bb4,96,2022,1,0
16174493,Jozef Straka,Ferenc Berkes,2319,2638,0,-1.3748809600868892,1. d4 Nf6 2. c4 d6 3. Nc3 Nbd7,71,2022,0,0
16214513,Tahsin Tajwar Zia,Ferenc Berkes,2307,2649,0,-1.2252748567058045,1. d4 d5 2. c4 c6 3. Nf3 Nf6,25,2022,0,0
16216705,Gian Carlo Arvelo Leo,Ferenc Berkes,2176,2649,0,-0.6164091317884652,1. Nf3 d5 2. g3 g6 3. Bg2 Bg7,32,2022,0,0
16174983,Jung Min Seo,Ferenc Berkes,2434,2638,0.5,2.6392469914483865,1. d4 Nf6 2. c4 e6 3. Nf3 d5,31,2022,1,1
16179439,P Iniyan,Ferenc Berkes,2295,2638,0.5,3.7809007394259577,1. d4 d5 2. c4 c6 3. Nf3 Nf6,31,2022,1,1
16180735,Mert Yilmazyerli,Ferenc Berkes,2388,2638,0.5,3.0831767254945857,1. Nf3 d5 2. g3 Nf6 3. Bg2 c6,19,2022,1,1
16199485,Gergely Aczel,Ferenc Berkes,2476,2638,0.5,2.1759172319153146,1. d4 Nf6 2. c4 e6 3. Nc3 Bb4,23,2022,1,1
16200911,Peter Prohaszka,Ferenc Berkes,2514,2638,0.5,1.7124058081583176,1. Nf3 d5 2. e3 g6 3. c4 Nf6,41,2022,1,1
16201859,Imre Balog,Ferenc Berkes,2601,2638,0.5,0.5304689516946248,1. d4 Nf6 2. Nf3 d5 3. Bf4 e6,5,2022,1,0
16202011,Peter Lizak,Ferenc Berkes,2373,2638,0.5,3.21341471737012,1. d4 Nf6 2. Nc3 d6 3. e4 e5,24,2022,1,1
16217701,Nikola Djukic,Ferenc Berkes,2526,2649,0.5,1.6996901390348311,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6,30,2022,1,1
16222547,Jan Subelj,Ferenc Berkes,2501,2649,0.5,2.0097739861010795,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6,35,2022,1,1
16046636,Ferenc Berkes,Stelios Halkias,2674,2576,1,3.6259162325551553,1. d4 Nf6 2. Nf3 e6 3. Bf4 c5,59,2021,0,0
16121012,Ferenc Berkes,Boris Markoja,2671,2453,1,2.2185154578086754,1. d4 Nf6 2. c4 c5 3. d5 e6,43,2021,0,0
16122232,Ferenc Berkes,Vladislav Nevednichy,2671,2498,1,2.6975458670257604,1. d4 Nf6 2. Nf3 g6 3. Bf4 Bg7,48,2021,0,0
16154671,Ferenc Berkes,Jure Skoberne,2676,2562,1,3.4158547908308745,1. d4 d5 2. Nf3 Nf6 3. c4 c6,63,2021,0,0
16157953,Ferenc Berkes,Victor Mikhalevski,2676,2559,1,3.3771220256911114,1. d4 Nf6 2. Nf3 g6 3. Bf4 Bg7,48,2021,0,0
16163449,Ferenc Berkes,Peter Acs,2680,2569,1,3.45480005617534,1. e4 c5 2. Nf3 d6 3. d4 cxd4,43,2021,0,0
16051670,Ferenc Berkes,Boris Savchenko,2673,2538,0,-6.850596089933503,1. d4 Nf6 2. c4 g6 3. Nc3 d5,78,2021,1,1
16046742,Ferenc Berkes,Stelios Halkias,2673,2567,0.5,-1.4798301325030572,1. d4 Nf6 2. c4 e6 3. Nc3 Bb4,26,2021,1,1
16078406,Ferenc Berkes,Mohammad Amin Tabatabaei,2661,2381,0.5,-3.3366246918343814,1. d4 d5 2. c4 e6 3. Nc3 c5,56,2021,1,1
16078584,Ferenc Berkes,Mohammad Amin Tabatabaei,2673,2613,0.5,-0.8549867867180949,1. d4 d5 2. Bf4 c5 3. e3 cxd4,38,2021,1,0
16120706,Ferenc Berkes,Alexander Grischuk,2671,2775,0.5,1.4535245043938239,1. d4 Nf6 2. Nf3 d5 3. c4 e6,40,2021,1,1
16160193,Ferenc Berkes,David Anton Guijarro,2676,2669,0.5,-0.10072446927438472,1. d4 d5 2. Nf3 e6 3. Bf4 Bd6,76,2021,1,0
16163575,Ferenc Berkes,Zoltan Medvegy,2680,2527,0.5,-2.0697529480854095,1. e4 c5 2. Nf3 e6 3. d4 cxd4,42,2021,1,1
16079710,Mohammad Amin Tabatabaei,Ferenc Berkes,2381,2661,1,8.33662469183438,1. e4 d6 2. d4 Nf6 3. Nc3 e5,84,2021,1,1
16158249,Lucas van Foreest,Ferenc Berkes,2532,2676,1,6.961287704295998,1. e4 d6 2. d4 Nf6 3. Nc3 e5,58,2021,1,1
16046574,Stelios Halkias,Ferenc Berkes,2576,2674,0,-3.625916232555155,1. Nf3 d5 2. d4 Nf6 3. c4 c6,44,2021,0,0
16158665,Velimir Ivic,Ferenc Berkes,2620,2676,0,-4.201002396421186,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6,48,2021,0,0
16046952,Stelios Halkias,Ferenc Berkes,2567,2673,0.5,1.4798301325030572,1. Nf3 d5 2. d4 Nf6 3. c4 c6,12,2021,1,1
16049174,Boris Savchenko,Ferenc Berkes,2538,2673,0.5,1.8505960899335028,1. Nf3 d5 2. g3 Nf6 3. Bg2 c6,35,2021,1,1
16118758,Jelle Sarrau,Ferenc Berkes,2374,2671,0.5,3.467934030726807,1. c4 c6 2. Nf3 d5 3. g3 Nf6,95,2021,1,1
16120528,Ravi Haria,Ferenc Berkes,2465,2671,0.5,2.659946707664888,1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6,31,2021,1,1
16121456,Peter Svidler,Ferenc Berkes,2701,2671,0.5,-0.4306649202221191,1. e4 d6 2. d4 Nf6 3. Nc3 e5,34,2021,1,0
16121802,Alexander Donchenko,Ferenc Berkes,2641,2671,0.5,0.430664920222118,1. e4 c5 2. Nf3 d6 3. d4 cxd4,72,2021,1,0
16154837,Maxime Vachier-Lagrave,Ferenc Berkes,2766,2676,0.5,-1.2669908166673205,1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6,38,2021,1,0
16158897,Alexander Grischuk,Ferenc Berkes,2773,2676,0.5,-1.3607689968788184,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6,34,2021,1,0
16163243,Gergely Aczel,Ferenc Berkes,2553,2680,0.5,1.7504020104029872,1. d4 Nf6 2. c4 e6 3. Nc3 Bb4,45,2021,1,1
16165757,Tamas Banusz,Ferenc Berkes,2591,2680,0.5,1.253513933075368,1. c4 Nf6 2. Nf3 e6 3. b3 d5,31,2021,1,0
14485989,Ferenc Berkes,Kaare Hove Kristensen,2649,2350,1,1.517189312872882,1. d4 d5 2. Bf4 c5 3. e3 Nc6,25,2020,0,0
14486349,Ferenc Berkes,Filip Boe Olsen,2649,2353,1,1.539548995679052,1. g3 Nf6 2. Bg2 d5 3. Nf3 c6,33,2020,0,0
14487347,Ferenc Berkes,Jesper Sondergaard Thybo,2649,2579,0.5,-0.9939679670925683,1. d4 Nf6 2. c4 e6 3. Nf3 d5,10,2020,1,0
14485771,Evgeny Sveshnikov,Ferenc Berkes,2481,2649,0,-2.7546175715746397,1. e4 c6 2. d4 d5 3. exd5 cxd5,41,2020,0,0
15734335,Jacob Sylvan,Ferenc Berkes,2325,2649,0,-1.3411041754495612,1. c4 e5 2. g3 Nf6 3. Bg2 c6,42,2020,0,0
14485921,Jonny Hector,Ferenc Berkes,2481,2649,0.5,2.2453824284253603,1. e4 c6 2. d4 d5 3. e5 Bf5,31,2020,1,1
14486633,Lev Yankelevich,Ferenc Berkes,2483,2649,0.5,2.2223453364917063,1. d4 Nf6 2. c4 e6 3. Nf3 d5,31,2020,1,1
14487139,Sabino Brunello,Ferenc Berkes,2536,2649,0.5,1.5711868648707856,1. d4 d5 2. c4 c6 3. Nf3 Nf6,33,2020,1,1
14451513,Ferenc Berkes,Mihail Nikitenko,2667,2423,1,1.970908298461841,1. Nf3 Nf6 2. g3 d5 3. Bg2 Bf5,45,2019,0,0
14451567,Ferenc Berkes,Nikola Sedlak,2667,2557,1,3.467828327811302,1. d4 a6 2. g3 Nf6 3. Bg2 c5,18,2019,0,0
14451951,Ferenc Berkes,Lubomir Ftacnik,2667,2520,1,3.002305967379418,1. d4 Nf6 2. Nf3 g6 3. Bf4 d6,34,2019,0,0
14452195,Ferenc Berkes,Pekka Koykka,2667,2381,1,1.6160309261305672,1. d4 Nf6 2. Nf3 c5 3. d5 e6,78,2019,0,0
15540127,Ferenc Berkes,Nikolozi Kacharava,2666,2424,1,1.9891906017105432,1. d4 d5 2. Nf3 Nf6 3. g3 e6,60,2019,0,0
15548713,Ferenc Berkes,Samvel Ter-Sahakyan,2666,2590,1,3.9233893587318027,1. d4 Nf6 2. Nf3 d5 3. g3 e6,59,2019,0,0
15549151,Ferenc Berkes,Sergei Azarov,2666,2585,1,3.854986389914422,1. d4 Nf6 2. c4 e6 3. Nc3 Bb4,41,2019,0,0
15574145,Ferenc Berkes,Lorenzo Lodici,2678,2463,1,2.2484713435031587,1. d4 d5 2. Nf3 Nf6 3. g3 Bf5,68,2019,0,0
15598813,Ferenc Berkes,Quentin Loiseau,2675,2471,1,2.3607530085516135,1. Nf3 d5 2. g3 g6 3. Bg2 Bg7,32,2019,0,0
15599413,Ferenc Berkes,Jakub Kusa,2675,2134,1,0.42523417556048937,1. d4 Nf6 2. c4 e6 3. Nc3 d5,55,2019,0,0
15603393,Ferenc Berkes,Vlastimil Babula,2675,1930,1,0.13538794935001874,1. d4 Nf6 2. c4 e6 3. g3 d5,41,2019,0,0
15603675,Ferenc Berkes,Evgeny Romanov,2675,2577,1,3.6259162325551553,1. d4 d5 2. Nf3 Nf6 3. c4 dxc4,31,2019,0,0
15617401,Ferenc Berkes,A Durakovic,2681,2272,1,0.867172058433826,1. d4 Nf6 2. Nf3 e6 3. g3 b5,32,2019,0,0
15629247,Ferenc Berkes,Tim Kett,2681,2252,1,0.7802257631737308,1. d4 g6 2. e4 Bg7 3. Nf3 d6,37,2019,0,0
15637221,Ferenc Berkes,Georg Danner,2681,2327,1,1.1529218350883574,1. d4 Nf6 2. Nf3 c5 3. d5 g6,39,2019,0,0
15665029,Ferenc Berkes,Velimir Ivic,2666,2511,1,2.9064536940123666,1. d4 Nf6 2. c4 g6 3. Nc3 d5,32,2019,0,0
15673257,Ferenc Berkes,Marko Nenezic,2666,2522,1,3.0387122957040025,1. d4 Nf6 2. Nf3 g6 3. g3 Bg7,69,2019,0,0
15678077,Ferenc Berkes,Goran Arsovic,2666,2389,1,1.6874608434795346,1. d4 Nf6 2. c4 g6 3. Nc3 Bg7,28,2019,0,0
15692931,Ferenc Berkes,Gukesh D,2667,2520,1,3.002305967379418,1. Nf3 d5 2. g3 g6 3. Bg2 Bg7,77,2019,0,0
15706661,Ferenc Berkes,Rafal Antoniewski,2647,2484,1,2.81243170101218,1. d4 f5 2. g3 Nf6 3. Bg2 g6,62,2019,0,0
15733341,Ferenc Berkes,Mikkel Manosri Jacobsen,2647,2330,1,1.388590643429567,1. d4 Nf6 2. c4 e6 3. Nc3 d5,29,2019,0,0
15743503,Ferenc Berkes,Oliver Mihok,2647,2559,1,3.7599824138233284,1. d4 Nf6 2. Nf3 g6 3. g3 Bg7,57,2019,0,0
15629283,Ferenc Berkes,Mladen Palac,2681,2553,0,-6.763016694927369,1. Nf3 d5 2. g3 Nd7 3. d4 b5,57,2019,1,1
14447571,Ferenc Berkes,Tomas Laurusas,2647,2499,0.5,-2.00977398610108,1. d4 d5 2. Nf3 Nf6 3. g3 Bf5,77,2019,1,1
14448087,Ferenc Berkes,Zahar Efimenko,2647,2601,0.5,-0.6581520306923327,1. d4 Nf6 2. Nf3 e6 3. g3 d5,31,2019,1,0
14452211,Ferenc Berkes,Mircea-Emilian Parligras,2667,2629,0.5,-0.5446937402167595,1. d4 Nf6 2. c4 e6 3. Nf3 d5,32,2019,1,0
14456013,Ferenc Berkes,David W L Howell,2647,2701,0.5,0.7709247582532902,1. d4 d5 2. Nf3 Nf6 3. Bf4 c5,22,2019,1,0
14467873,Ferenc Berkes,Csaba Horvath,2656,2513,0.5,-1.9490971272950253,1. d4 Nf6 2. Nf3 b6 3. c4 e6,56,2019,1,1
15543553,Ferenc Berkes,Semyon Lomasov,2666,2559,0.5,-1.4929494711096347,1. d4 e6 2. Nf3 Nf6 3. g3 c5,60,2019,1,1
16168839,Rasmus Svane,Thomas Koch,2637,2458,1,2.6300523945931067,1. d4 Nf6 2. Nf3 c5 3. d5 e6,26,2022,0,0
16170513,Rasmus Svane,Matthew Obrien,2674,2534,1,3.08763847585237,1. Nf3 d5 2. g3 Nf6 3. Bg2 g6,31,2022,0,0
16171649,Rasmus Svane,David Yu Peng,2674,2166,1,0.5096613607593437,1. Nf3 d5 2. g3 c6 3. Bg2 Nf6,59,2022,0,0
16172007,Rasmus Svane,Khazar Babazada,2674,2406,1,1.7613847149442763,1. Nf3 c5 2. c4 b6 3. g3 Bb7,89,2022,0,0
16172035,Rasmus Svane,Vladimir Fedoseev,2674,2726,1,5.7428020365452435,1. Nf3 d5 2. g3 Nd7 3. d4 Nb6,27,2022,1,0
16172201,Rasmus Svane,Aman Hambleton,2674,2552,1,3.3130504369266833,1. Nf3 Nf6 2. g3 b6 3. Bg2 Bb7,33,2022,0,0
16175065,Rasmus Svane,Alon Mindlin,2674,2390,1,1.6316903399710536,1. Nf3 Nf6 2. g3 b6 3. Bg2 Bb7,71,2022,0,0
16175141,Rasmus Svane,Simon Williams,2674,2468,1,2.3400532923351114,1. Nf3 f5 2. d3 Nc6 3. e4 e5,25,2022,0,0
16175897,Rasmus Svane,Anna M Sargsyan,2674,2271,1,0.8949191595077233,1. Nf3 d5 2. g3 Nf6 3. Bg2 Bf5,46,2022,0,0
16176049,Rasmus Svane,Martyn Kravtsiv,2674,2694,1,5.287505638922686,1. Nf3 d5 2. g3 Nf6 3. Bg2 c5,48,2022,1,0
16176197,Rasmus Svane,Aydin Suleymanli,2674,2481,1,2.4768500639431767,1. Nf3 Nf6 2. g3 d5 3. Bg2 Nbd7,24,2022,0,0
16176289,Rasmus Svane,Tuan Minh Le,2674,2530,1,3.0387122957040025,1. Nf3 d5 2. g3 Nf6 3. Bg2 Bg4,41,2022,0,0
16176559,Rasmus Svane,Leon Livaic,2674,2540,1,3.1618368580634137,1. Nf3 Nf6 2. g3 b6 3. Bg2 Bb7,44,2022,0,0
16182021,Rasmus Svane,Malte Colpe,2674,2328,1,1.200733119893831,1. Nf3 d5 2. g3 e6 3. Bg2 Nf6,39,2022,0,0
16184411,Rasmus Svane,Artiom Samsonkin,2674,2513,1,2.8357630589706115,1. Nf3 Nf6 2. g3 b5 3. d4 Bb7,24,2022,0,0
